Model year,Make,Vehicle class,Engine size (L),Cylinders,Transmission,Number of gears,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),CO2 emissions (g/km)
2010,Mercedes-Benz,Two-seater,6.2,8,AS,7,Premium gasoline,19.8,12.5,16.5,380
2010,Mercedes-Benz,Two-seater,6.0,12,AS,5,Premium gasoline,20.3,13.0,17.0,391
2010,Mercedes-Benz,Two-seater,3.0,6,A,7,Premium gasoline,12.5,8.8,10.8,248
2010,Mercedes-Benz,Two-seater,3.0,6,M,6,Premium gasoline,13.0,8.7,11.0,253
2010,Mercedes-Benz,Two-seater,3.5,6,A,7,Premium gasoline,13.1,9.5,11.5,265
2010,Mercedes-Benz,Two-seater,3.5,6,M,6,Premium gasoline,14.2,9.5,12.1,278
2010,Mercedes-Benz,Two-seater,5.4,8,AS,7,Premium gasoline,16.5,10.6,13.9,320
2010,MINI,Minicompact,1.6,4,A,6,Premium gasoline,9.2,6.8,8.1,186
2010,MINI,Minicompact,1.6,4,M,6,Premium gasoline,8.3,6.4,7.4,170
2010,MINI,Subcompact,1.6,4,A,6,Premium gasoline,9.2,6.8,8.1,186
2010,MINI,Subcompact,1.6,4,M,6,Premium gasoline,8.3,6.4,7.4,170
2010,MINI,Minicompact,1.6,4,A,6,Premium gasoline,9.2,6.8,8.1,186
2010,MINI,Minicompact,1.6,4,M,6,Premium gasoline,8.3,6.4,7.4,170
2010,MINI,Minicompact,1.6,4,A,6,Premium gasoline,10.0,7.4,8.8,202
2010,MINI,Minicompact,1.6,4,M,6,Premium gasoline,9.1,6.8,8.1,186
2010,MINI,Subcompact,1.6,4,A,6,Premium gasoline,10.0,7.4,8.8,202
2010,MINI,Subcompact,1.6,4,M,6,Premium gasoline,9.1,6.8,8.1,186
2010,MINI,Minicompact,1.6,4,A,6,Premium gasoline,10.0,7.4,8.8,202
2010,MINI,Minicompact,1.6,4,M,6,Premium gasoline,9.1,6.8,8.1,186
2010,MINI,Minicompact,1.6,4,M,6,Premium gasoline,9.1,6.8,8.1,186
2010,MINI,Subcompact,1.6,4,M,6,Premium gasoline,9.1,6.8,8.1,186
2010,MINI,Minicompact,1.6,4,M,6,Premium gasoline,9.1,6.8,8.1,186
2010,Mitsubishi,Sport utility vehicle,3.8,6,AS,4,Premium gasoline,15.9,12.1,14.2,327
2010,Mitsubishi,Mid-size,2.4,4,AS,4,Regular gasoline,11.2,7.9,9.7,223
2010,Mitsubishi,Compact,2.0,4,AS,6,Premium gasoline,13.7,9.5,11.8,271
2010,Mitsubishi,Compact,2.0,4,M,5,Regular gasoline,10.8,7.8,9.4,216
2010,Mitsubishi,Compact,2.4,4,M,5,Regular gasoline,11.6,8.7,10.3,237
2010,Mitsubishi,Compact,2.0,4,AS,6,Premium gasoline,14.3,10.5,12.6,290
2010,Mitsubishi,Compact,2.0,4,M,5,Premium gasoline,14.5,10.6,12.7,292
2010,Mitsubishi,Station wagon,2.0,4,AS,6,Premium gasoline,13.7,9.5,11.8,271
2010,Mitsubishi,Station wagon,2.4,4,M,5,Regular gasoline,11.6,8.7,10.3,237
2010,Mitsubishi,Sport utility vehicle,3.0,6,AS,6,Premium gasoline,12.7,9.7,11.3,260
2010,Nissan,Two-seater,3.7,6,AS,7,Premium gasoline,12.6,8.9,10.9,251
2010,Nissan,Two-seater,3.7,6,M,6,Premium gasoline,13.1,9.1,11.3,260
2010,Nissan,Two-seater,3.7,6,AS,7,Premium gasoline,13.1,9.5,11.5,265
2010,Nissan,Two-seater,3.7,6,M,6,Premium gasoline,13.4,9.6,11.7,269
2010,Nissan,Mid-size,2.5,4,M,6,Regular gasoline,10.1,7.4,8.9,205
2010,Nissan,Mid-size,3.5,6,M,6,Regular gasoline,12.9,8.7,11.0,253
2010,Nissan,Subcompact,2.5,4,M,6,Regular gasoline,10.3,7.5,9.1,209
2010,Nissan,Subcompact,3.5,6,M,6,Regular gasoline,12.9,8.7,11.0,253
